STATE,FIPS,TP-TotPop,TO-WGWTo,TO-WTotl
IL,17071,7.972,18.09,18.23
IL,17073,50.591,12.25,12.44
IL,17075,30.677,5.75,5.83
IL,17077,57.954,1.26,89.42
IL,17079,10.02,3.42,608.88
IL,17081,40.434,2.63,2.74
IL,17083,22.456,2.82,2.88
IL,17085,22.58,6.83,7.11
IL,17087,13.169,1.22,2.63
IL,17089,482.113,46.58,69.58
IL,17091,107.972,18.82,35.28
IL,17093,79.514,11.69,13.32
IL,17095,53.309,2.25,2.43
IL,17097,702.682,23.64,855.61
IL,17099,112.604,22.83,121.88
IL,17101,15.93,15.55,15.57
IL,17103,35.669,21.1,25.95
IL,17105,39.186,4.16,9.2
IL,17107,30.603,6.58,7.44
IL,17109,31.966,2.55,4.52
IL,17111,303.99,37.46,43.45
IL,17113,159.013,9.47,15.97
IL,17115,110.167,3.47,40.37
IL,17117,49.111,1.58,9.25
IL,17119,264.309,40.14,387.53
IL,17121,40.144,1.3,6.61
IL,17123,13.217,6.62,6.95
IL,17125,15.741,167.71,276.03
IL,17127,15.348,14.18,630.88
IL,17129,12.738,3.8,3.92
IL,17131,16.912,8.68,8.74
IL,17133,31.04,2.55,2.85
IL,17135,30.396,2.07,510.24
IL,17137,35.722,7.79,232.08
IL,17139,14.51,1.59,1.62
IL,17141,54.29,9.55,64.93
IL,17143,182.328,41.67,529.59
IL,17145,22.815,1.22,2.19
IL,17147,16.68,3.32,3.32
IL,17149,17.099,4.44,32.98
IL,17151,4.211,0.43,0.43
IL,17153,6.794,1.86,2.33
IL,17155,6.094,1.98,210.19
IL,17157,33.122,2.66,41.38
IL,17159,15.798,1.58,3.06
IL,17161,147.808,18.35,1082.3
IL,17163,260.067,8.1,32.8
IL,17165,26.072,2.41,3.27
IL,17167,192.789,5.82,411.39
IL,17169,7.073,1.63,1.65
IL,17171,5.412,9.35,9.41
IL,17173,22.322,2.47,3.33
IL,17175,6.169,1.94,1.95
IL,17177,47.965,8.79,8.92
IL,17179,129.999,69.79,123.8
IL,17181,18.202,3.1,3.4
IL,17183,82.344,5.27,17.13
IL,17185,12.57,3.95,3.97
IL,17187,17.558,3.57,3.62
IL,17189,14.922,2.78,3.99
IL,17191,16.796,3.61,4.86
IL,17193,15.284,14.46,14.89
IL,17195,59.863,53.88,54.94
IL,17197,642.813,59.6,2630.53
IL,17199,63.617,2.17,112.9
IL,17201,288.695,43.15,43.92
IL,17203,37.448,6.09,14.15
IN,18001,33.849,5.17,7.79
IN,18003,344.006,13.5,55.05
IN,18005,73.54,18.09,21.22
IN,18007,9.039,0.76,0.85
IN,18009,13.849,1.97,2.2
IN,18011,52.061,3.94,4.77
IN,18013,15.154,0.29,0.32
IN,18015,20.426,3.9,7.71
IN,18017,40.13,5.74,33.63
IN,18019,101.592,17.96,24.06
IN,18021,27.142,1.5,1.61
IN,18023,34.091,6.36,6.4
IN,18025,11.216,1.98,4.86
IN,18027,30.466,6.67,7.14
IN,18029,49.082,11.89,749.15
IN,18031,25.184,2.76,5.11
IN,18033,41.659,9.27,10.03
IN,18035,116.362,5.91,17.74
IN,18037,40.858,1.18,7.25
IN,18039,195.362,32.85,36.53
IN,18041,24.885,3.25,3.33
IN,18043,71.997,1.54,268.46
IN,18045,17.462,2.07,2.19
IN,18047,23.085,3.83,4.16
IN,18049,20.665,8.45,15.07
IN,18051,33.408,6.69,52.06
IN,18053,70.557,7.01,12.79
IN,18055,33.479,3.98,4.83
IN,18057,240.685,25.53,78.49
IN,18059,63.138,7.0,7.05
IN,18061,36.827,3.26,3.61
IN,18063,127.483,8.81,9.68
IN,18065,47.244,5.64,6.69
IN,18067,84.977,7.66,21.03
IN,18069,38.236,4.76,5.41
IN,18071,42.237,7.24,8.3
IN,18073,31.876,8.29,53.78
IN,18075,21.606,3.01,4.11
IN,18077,32.43,8.6,1287.63
IN,18079,28.427,0.69,3.56
IN,18081,128.436,15.24,15.52
IN,18083,38.366,11.23,54.53
IN,18085,76.072,22.99,26.37
IN,18087,36.875,12.18,14.74
IN,18089,493.297,11.41,1720.65
IN,18091,110.512,18.25,37.3
IN,18093,46.403,1.24,6.19
IN,18095,130.412,14.68,15.56
IN,18097,863.133,52.65,311.15
IN,18099,46.945,6.51,7.66
IN,18101,10.386,1.2,1.59
IN,18103,35.62,5.08,35.13
IN,18105,121.407,0.49,16.96
IN,18107,38.239,5.11,5.71
IN,18109,69.778,9.9,224.19
IN,18111,14.456,5.07,7.43
IN,18113,47.448,8.53,10.34
IN,18115,5.874,0.82,0.84
IN,18117,19.77,0.73,1.4
IN,18119,22.823,2.31,2.41
IN,18121,17.362,2.29,2.37
IN,18123,19.032,2.12,2.25
IN,18125,12.766,3.71,529.5
IN,18127,157.772,9.49,720.91
IN,18129,26.852,4.15,23.33
IN,18131,13.783,5.73,9.55
IN,18133,36.957,5.89,6.84
IN,18135,26.684,2.76,4.36
IN,18137,27.71,0.95,3.43
IN,18139,17.823,2.14,3.07
IN,18141,266.16,52.98,54.75
IN,18143,23.82,0.14,3.45
IN,18145,43.766,6.96,8.8
IN,18147,20.528,3.55,35.52
IN,18149,22.933,4.73,6.9
IN,18151,33.773,3.85,4.72
IN,18153,21.763,8.25,463.44
IN,18155,9.718,2.73,2.77
IN,18157,153.875,33.94,34.15
IN,18159,16.385,2.02,2.04
IN,18161,7.208,0.73,0.79
IN,18163,173.187,1.01,33.1
IN,18165,16.562,9.62,646.14
IN,18167,102.592,19.06,567.44
IN,18169,33.843,7.54,8.16
IN,18171,8.785,2.04,2.13
IN,18173,56.362,6.98,759.19
IN,18175,27.885,1.14,4.25
IN,18177,69.192,4.95,11.56
IN,18179,28.085,3.25,4.54
IN,18181,24.463,4.06,5.17
IN,18183,32.323,3.9,4.17
IA,19001,7.859,1.45,2.0
IA,19003,4.264,0.42,1.75
IA,19005,14.709,3.24,214.55
IA,19007,13.666,4.49,10.74
IA,19009,6.457,1.29,1.65
IA,19011,27.0,2.74,3.06
IA,19013,125.891,33.61,37.64
IA,19015,26.602,3.18,3.32
IA,19017,23.677,2.77,3.46
IA,19019,21.019,3.24,3.6
IA,19021,20.151,5.55,6.37
IA,19023,15.072,2.13,2.41
IA,19025,10.443,1.99,2.27
IA,19027,21.034,5.4,6.14
IA,19029,14.219,2.26,3.08
IA,19031,18.254,2.37,3.49
IA,19033,44.645,11.23,15.32
IA,19035,12.237,3.75,4.21
IA,19037,12.563,2.19,2.55
IA,19039,9.161,2.23,2.52
IA,19041,16.897,3.73,4.01
IA,19043,18.337,5.76,6.36
IA,19045,49.717,104.59,241.31
IA,19047,16.889,4.76,5.1
IA,19049,51.762,4.63,4.78
IA,19051,8.659,0.88,1.48
IA,19053,8.605,0.94,1.38
IA,19055,18.025,5.27,6.72
IA,19057,40.81,8.56,105.28
IA,19059,16.687,2.54,6.87
IA,19061,91.631,17.5,86.82
IA,19063,10.534,2.25,2.49
IA,19065,21.298,3.51,4.69
IA,19067,16.443,2.86,3.18
IA,19069,10.732,2.04,2.73
IA,19071,7.759,1.69,1.84
IA,19073,9.963,1.57,1.83
IA,19075,12.329,1.81,2.02
IA,19077,11.547,2.02,2.61
IA,19079,16.209,3.49,4.23
IA,19081,11.786,2.08,3.51
IA,19083,18.003,4.57,7.38
IA,19085,15.884,6.78,7.24
IA,19087,20.246,2.85,3.13
IA,19089,9.7,1.57,1.95
IA,19091,9.973,1.58,2.83
IA,19093,7.379,1.92,2.18
IA,19095,16.055,2.56,2.8
IA,19097,20.335,3.1,3.94
IA,19099,37.674,7.18,7.54
IA,19101,15.972,2.1,2.23
IA,19103,117.067,12.77,45.14
IA,19105,20.509,2.5,3.59
IA,19107,11.157,1.41,1.81
IA,19109,16.142,4.27,4.79
IA,19111,36.705,8.49,18.4
IA,19113,198.903,55.6,270.13
IA,19115,11.842,10.21,10.42
IA,19117,9.672,0.49,1.22
IA,19119,11.75,4.99,5.75
IA,19121,15.158,1.14,1.74
IA,19123,22.364,3.65,4.04
IA,19125,32.984,4.6,4.82
IA,19127,39.418,11.07,11.49
IA,19129,15.284,1.76,2.09
IA,19131,10.919,2.34,2.76
IA,19133,9.52,11.39,11.56
IA,19135,7.835,1.58,1.78
IA,19137,11.313,2.11,2.23
IA,19139,42.756,58.82,306.31
IA,19141,14.414,3.91,4.43
IA,19143,6.694,3.95,4.83
IA,19145,16.253,1.49,2.81
IA,19147,9.697,3.32,3.78
IA,19149,24.958,6.66,7.55
IA,19151,7.93,1.61,1.84
IA,19153,401.006,36.12,58.02
IA,19155,89.738,5.69,509.49
IA,19157,18.925,2.16,2.45
IA,19159,5.273,0.79,1.11
IA,19161,10.621,3.22,3.78
IA,19163,160.998,5.02,110.61
IA,19165,12.634,2.47,2.76
IA,19167,32.277,15.7,17.6
IA,19169,79.952,11.65,11.94
IA,19171,17.919,4.7,5.82
IA,19173,6.614,0.53,0.86
IA,19175,11.972,0.78,5.38
IA,19177,7.786,0.66,0.9
IA,19179,35.965,0.68,23.62
IA,19181,42.981,2.19,2.41
IA,19183,21.457,3.63,4.38
IA,19185,6.601,0.45,0.81
IA,19187,39.003,7.28,11.34
IA,19189,11.351,2.1,2.27
IA,19191,21.234,6.22,6.85
IA,19193,102.605,33.67,969.23
IA,19195,7.768,1.16,4.41
IA,19197,13.647,3.8,4.42
KS,20001,13.787,0.71,4.27
KS,20003,8.182,0.04,2.06
KS,20005,16.804,0.43,4.88
KS,20007,4.958,6.12,6.23
KS,20009,28.105,37.21,37.21
KS,20011,14.997,0.02,3.43
KS,20013,10.239,1.11,1.85
KS,20015,62.354,2.0,14.16
KS,20017,3.081,0.91,1.21
KS,20019,4.109,0.43,1.48
KS,20021,21.555,2.92,98.9
KS,20023,2.946,45.38,45.39
KS,20025,2.283,5.35,5.35
KS,20027,8.629,12.26,13.78
KS,20029,9.759,14.35,14.99
KS,20031,8.683,0.05,27.19
KS,20033,1.935,7.21,7.21
KS,20035,35.298,4.27,7.84
KS,20037,38.222,4.8,7.15
KS,20039,3.191,11.34,11.34
KS,20041,19.209,5.87,6.95
KS,20043,7.816,0.79,0.81
KS,20045,102.914,3.02,21.97
KS,20047,3.292,95.84,95.85
KS,20049,3.075,,0.97
KS,20051,26.767,6.03,6.1
KS,20053,6.343,2.61,3.28
KS,20055,38.988,248.0,248.0
KS,20057,33.751,90.56,90.56
KS,20059,26.247,0.2,3.37
KS,20061,24.585,8.21,8.65
KS,20063,2.763,19.06,19.06
KS,20065,2.721,11.54,11.55
KS,20067,7.53,91.65,91.65
KS,20069,5.861,179.37,179.38
KS,20071,1.349,19.77,19.77
KS,20073,7.338,0.02,2.3
KS,20075,2.604,29.27,34.47
KS,20077,6.081,2.73,3.0
KS,20079,33.843,42.44,42.79
KS,20081,4.232,164.36,164.36
KS,20083,2.11,25.49,25.56
KS,20085,13.535,1.06,2.17
KS,20087,19.106,3.78,4.06
KS,20089,3.352,2.45,28.34
KS,20091,506.562,9.82,17.93
KS,20093,4.516,113.22,158.16
KS,20095,8.165,17.25,18.2
KS,20097,2.984,50.38,50.38
KS,20099,22.169,0.05,4.54
KS,20101,1.894,15.79,15.79
KS,20103,73.113,4.97,8.23
KS,20105,3.411,1.0,1.64
KS,20107,9.914,0.01,11.83
KS,20109,2.794,8.04,8.04
KS,20111,35.609,0.11,10.73
KS,20113,29.523,31.0,32.89
KS,20115,12.952,1.81,3.99
KS,20117,10.405,2.73,3.92
KS,20119,4.625,125.21,125.21
KS,20121,30.496,0.02,6.86
KS,20123,6.42,1.16,15.56
KS,20125,34.57,0.31,11.26
KS,20127,6.049,0.5,1.66
KS,20129,3.196,31.52,31.52
KS,20131,10.443,3.24,3.35
KS,20133,16.529,0.4,3.89
KS,20135,3.009,4.28,4.57
KS,20137,5.664,9.67,10.11
KS,20139,17.15,0.03,2.22
KS,20141,4.05,2.38,3.54
KS,20143,6.123,3.51,3.66
KS,20145,6.739,68.59,68.88
KS,20147,5.504,6.62,6.85
KS,20149,19.129,15.67,43.35
KS,20151,9.496,78.39,79.2
KS,20153,2.672,17.66,17.67
KS,20155,63.558,62.8,62.8
KS,20157,5.164,19.31,21.35
KS,20159,10.452,24.85,24.85
KS,20161,62.826,6.43,6.72
KS,20163,5.351,2.82,2.82
KS,20165,3.406,8.5,8.52
KS,20167,6.845,0.19,1.12
KS,20169,53.919,6.8,11.19
KS,20171,4.6,47.67,47.68
KS,20173,466.061,60.18,94.76
KS,20175,23.274,132.18,132.18
KS,20177,172.365,10.23,36.13
KS,20179,2.591,73.03,73.03
KS,20181,6.153,106.74,106.74
KS,20183,4.121,2.96,3.36
KS,20185,4.488,75.91,75.91
KS,20187,2.245,81.9,81.9
KS,20189,5.412,162.82,162.82
KS,20191,24.797,7.97,9.31
KS,20193,7.639,95.63,95.63
KS,20195,3.05,5.88,6.31
KS,20197,6.919,3.64,4.89
KS,20199,1.573,50.97,50.99
KS,20201,6.009,5.52,7.52
KS,20203,2.309,50.61,50.61
KS,20205,9.834,0.14,2.61
KS,20207,3.572,,1.89
KS,20209,155.75,3.11,385.11
KY,21001,17.573,0.09,2.89
KY,21003,18.706,0.09,1.9
KY,21005,20.394,0.03,3.8
KY,21007,8.277,7.58,7.97
KY,21009,40.073,0.28,9.11
KY,21011,11.626,0.04,5.82
KY,21013,29.665,0.08,4.65
KY,21015,106.272,1.44,18.81
KY,21017,19.833,0.14,3.04
KY,21019,49.594,0.12,52.59
KY,21021,28.363,0.05,6.67
KY,21023,8.67,1.25,1.74
KY,21025,15.957,0.47,10.04
KY,21027,19.293,0.41,2.09
KY,21029,68.474,1.37,3.17
KY,21031,13.414,0.03,1.61
KY,21033,12.973,0.07,3.56
KY,21035,35.122,5.0,5.92
KY,21037,87.251,2.75,29.54
KY,21039,5.329,0.36,0.79
KY,21041,10.454,17.16,81.65
KY,21043,27.306,0.13,4.25
KY,21045,16.29,0.14,1.92
KY,21047,70.145,0.19,14.47
KY,21049,34.887,0.08,187.61
KY,21051,24.146,0.48,4.51
KY,21053,9.559,0.03,3.81
KY,21055,8.984,0.22,2.19
KY,21057,7.147,0.03,0.94
KY,21059,93.06,23.51,223.18
KY,21061,12.03,0.04,1.32
KY,21063,6.902,0.34,0.45
KY,21065,15.089,0.03,1.39
KY,21067,268.08,0.43,49.9
KY,21069,14.61,0.06,1.23
KY,21071,42.218,0.3,4.43
KY,21073,48.207,0.05,11.67
KY,21075,7.217,1.24,1.75
KY,21077,8.134,1.41,2.79
KY,21079,16.579,0.04,2.19
KY,21081,24.61,0.01,2.52
KY,21083,37.625,8.09,9.85
KY,21085,25.189,0.08,3.72
KY,21087,11.588,0.05,3.08
KY,21089,37.184,1.36,10.79
KY,21091,8.613,1.81,266.85
KY,21093,96.947,7.15,13.98
KY,21095,31.614,1.75,4.29
KY,21097,18.527,0.05,3.36
KY,21099,18.319,0.08,4.64
KY,21101,45.573,0.38,36.18
KY,21103,15.903,0.05,0.9
KY,21105,5.075,0.42,1.39
KY,21107,46.705,2.46,13.49
KY,21109,13.618,0.03,1.27
KY,21111,699.827,25.81,794.17
KY,21113,43.463,0.14,6.11
KY,21115,24.001,0.41,2.77
KY,21117,153.665,0.05,6.39
KY,21119,17.561,1.85,1.9
KY,21121,32.069,0.53,1.12
KY,21123,13.699,0.09,1.23
KY,21125,56.338,0.15,12.14
KY,21127,16.166,0.51,13.96
KY,21129,7.709,0.03,0.78
KY,21131,11.994,0.28,1.28
KY,21133,24.434,1.24,3.43
KY,21135,13.872,1.47,1.79
KY,21137,25.122,0.19,3.12
KY,21139,9.76,1.97,7.75
KY,21141,27.169,0.23,1.14
KY,21143,8.16,0.16,3.05
KY,21145,64.698,1.4,1300.48
KY,21147,17.233,0.08,2.0
KY,21149,9.926,0.12,1.56
KY,21151,77.749,0.09,13.1
KY,21153,13.472,0.11,0.94
KY,21155,18.939,0.06,5.5
KY,21157,30.967,4.93,23.01
KY,21159,12.215,0.19,4.91
KY,21161,17.14,7.42,15.72
KY,21163,28.447,1.31,4.74
KY,21165,6.809,0.01,0.63
KY,21167,21.61,0.04,25.87
KY,21169,10.197,0.2,1.04
KY,21171,11.66,0.07,2.42
KY,21173,24.256,0.03,3.3
KY,21175,14.334,0.31,0.52
KY,21177,31.548,0.09,496.73
KY,21179,41.088,0.1,7.82
KY,21181,7.027,0.02,2.69
KY,21183,23.676,0.68,19.08
KY,21185,53.533,4.83,5.91
KY,21187,11.374,0.08,2.37
KY,21189,4.746,0.01,0.32
KY,21191,15.125,0.03,1.55
KY,21193,29.452,0.5,4.77
KY,21195,66.922,1.97,14.36
KY,21197,13.687,0.01,1.23
KY,21199,59.2,0.12,132.75
KY,21201,2.279,0.03,0.17
KY,21203,16.712,0.03,2.49
KY,21205,22.226,0.04,6.83
KY,21207,17.02,0.07,4.1
KY,21209,39.38,0.39,4.15
KY,21211,38.205,0.09,4.73
KY,21213,17.021,0.05,2.2
KY,21215,15.651,0.08,0.9
KY,21217,23.754,0.07,5.67
KY,21219,11.944,0.06,0.97
KY,21221,13.349,0.06,6.06
KY,21223,9.023,2.74,15.7
KY,21225,15.592,0.07,3.83
KY,21227,98.96,0.58,19.62
KY,21229,11.399,0.05,2.47
KY,21231,20.352,0.02,2.67
KY,21233,14.161,0.18,77.77
KY,21235,38.029,0.54,2.74
KY,21237,7.07,0.11,0.66
KY,21239,24.246,0.07,54.13
LA,22001,59.552,249.32,293.9
LA,22003,25.27,27.51,30.02
LA,22005,90.501,12.44,202.78
LA,22007,23.196,17.04,23.05
LA,22009,42.098,24.57,30.82
LA,22011,34.562,31.91,32.91
LA,22013,15.176,13.51,13.72
LA,22015,105.541,7.27,18.99
LA,22017,251.309,18.28,338.06
LA,22019,185.419,102.33,309.83
LA,22021,10.563,2.12,3.63
LA,22023,9.558,10.53,31.75
LA,22025,10.447,20.8,25.37
LA,22027,16.309,7.73,7.76
LA,22029,19.273,24.6,38.61
LA,22031,26.383,4.62,546.96
LA,22033,411.417,147.3,167.96
LA,22035,8.756,35.84,45.13
LA,22037,20.823,3.36,3.64
LA,22039,35.54,72.99,141.5
LA,22041,20.38,46.12,51.3
LA,22043,19.503,1.95,4.75
LA,22045,74.388,26.86,38.28
LA,22047,32.386,30.46,933.78
LA,22049,15.135,2.26,2.3
LA,22051,452.824,4.01,1058.63
LA,22053,31.272,154.17,170.58
LA,22055,197.39,44.53,48.15
LA,22057,92.179,12.48,56.53
LA,22059,14.04,13.32,13.46
LA,22061,42.108,7.92,8.05
LA,22063,109.206,15.08,15.77
LA,22065,12.457,18.95,20.2
LA,22067,29.989,94.59,131.48
LA,22069,38.541,4.66,33.85
LA,22071,454.863,2.1,456.25
LA,22073,148.237,23.71,77.21
LA,22075,28.995,18.39,154.48
LA,22077,22.377,22.19,310.67
LA,22079,128.462,36.39,526.62
LA,22081,9.465,1.88,2.26
LA,22083,20.526,26.24,39.28
LA,22085,23.786,2.35,3.91
LA,22087,65.364,1.38,292.15
LA,22089,50.633,6.92,3131.83
LA,22091,10.259,2.73,4.02
LA,22093,21.15,3.8,389.42
LA,22095,46.393,13.65,619.5
LA,22097,89.937,51.29,65.75
LA,22099,50.434,15.57,56.67
LA,22101,51.416,8.47,162.38
LA,22103,220.295,24.2,25.32
LA,22105,106.502,19.35,19.79
LA,22107,6.125,18.82,20.69
LA,22109,107.491,6.47,11.39
LA,22111,22.901,5.53,5.75
LA,22113,55.195,45.07,156.89
LA,22115,48.745,7.84,8.06
LA,22117,44.623,30.48,37.5
LA,22119,41.356,10.45,10.89
LA,22121,21.634,14.34,14.36
LA,22123,11.806,24.85,29.13
LA,22125,15.199,6.0,58.37
LA,22127,15.968,13.48,13.62
ME,23001,108.039,5.72,15.81
ME,23003,73.24,6.98,18.42
ME,23005,274.95,8.69,131.27
ME,23007,29.704,2.49,3.18
ME,23009,53.66,3.08,65.56
ME,23011,120.986,7.88,12.47
ME,23013,41.219,1.46,5.39
ME,23015,35.24,1.9,2.71
ME,23017,56.628,5.6,38.58
ME,23019,147.068,7.27,45.13
ME,23021,17.674,1.63,2.63
ME,23023,36.962,2.07,3.58
ME,23025,51.667,25.34,87.31
ME,23027,38.705,3.75,4.12
ME,23029,33.448,4.45,50.16
ME,23031,202.315,10.84,118.32
MD,24001,73.639,1.61,44.32
MD,24003,510.878,43.24,599.84
MD,24005,786.113,11.45,838.94
MD,24009,87.925,7.38,3345.42
MD,24011,31.822,11.58,14.38
MD,24013,168.541,10.65,15.58
MD,24015,97.796,7.48,10.43
MD,24017,138.822,13.21,985.37
MD,24019,31.401,13.8,17.53
MD,24021,220.701,14.5,43.09
MD,24023,29.909,3.13,8.41
MD,24025,239.259,12.35,18.91
MD,24027,269.457,4.09,4.49
MD,24029,19.899,5.26,5.61
MD,24031,927.583,2.86,649.5
MD,24033,846.123,7.53,720.38
MD,24035,45.612,9.45,14.27
MD,24037,96.518,9.87,11.35
MD,24039,25.845,3.69,4.26
MD,24041,35.683,5.87,6.36
MD,24043,141.895,11.35,70.99
MD,24045,90.402,19.11,20.14
MD,24047,48.75,12.32,13.1
MD,24510,635.815,0.09,29.66
MA,25001,226.514,44.33,529.64
MA,25003,131.868,9.09,35.59
MA,25005,546.331,24.5,1056.99
MA,25007,15.592,3.94,4.0
MA,25009,738.301,14.79,505.15
MA,25011,72.334,6.42,34.37
MA,25013,461.591,11.87,167.05
MA,25015,153.339,29.27,37.35
MA,25017,1459.011,49.98,388.87
MA,25019,10.168,5.11,5.11
MA,25021,653.595,32.0,49.6
MA,25023,492.409,38.17,170.16
MA,25025,654.428,0.03,161.04
MA,25027,783.262,48.16,446.52
MI,26001,11.653,1.68,5.68
MI,26003,9.662,1.47,7.15
MI,26005,113.174,17.92,29.9
MI,26007,30.428,2.36,122.45
MI,26009,24.422,5.29,40.17
MI,26011,17.154,1.4,34.74
MI,26013,8.746,0.41,1.75
MI,26015,59.892,6.88,8.77
MI,26017,109.029,1.37,629.58
MI,26019,17.644,2.98,3.05
MI,26021,162.611,16.73,2327.16
MI,26023,46.46,20.96,32.61
MI,26025,139.191,29.61,35.55
MI,26027,51.996,19.2,23.28
MI,26029,26.722,14.11,21.46
MI,26031,27.463,3.28,3.64
MI,26033,38.78,4.52,9.33
MI,26035,31.653,3.62,4.11
MI,26037,69.329,9.15,11.05
MI,26039,15.074,2.45,2.53
MI,26041,38.347,2.16,65.36
MI,26043,28.032,4.22,23.72
MI,26045,107.394,8.91,11.09
MI,26047,33.58,6.32,7.31
MI,26049,443.883,19.32,20.43
MI,26051,27.209,2.51,2.53
MI,26053,16.861,1.82,10.94
MI,26055,83.971,7.85,14.45
MI,26057,42.345,6.72,9.0
MI,26059,47.066,8.41,10.35
MI,26061,35.705,4.12,4.26
MI,26063,34.64,4.3,90.91
MI,26065,278.592,46.78,237.55
MI,26067,64.608,10.89,11.86
MI,26069,26.992,1.96,4.19
MI,26071,12.299,2.2,2.74
MI,26073,65.618,7.75,8.88
MI,26075,163.629,20.37,22.62
MI,26077,240.536,70.24,80.33
MI,26079,17.239,3.9,4.36
MI,26081,596.666,30.79,85.63
MI,26083,2.195,0.2,0.22
MI,26085,12.069,1.28,2.15
MI,26087,93.361,7.16,9.3
MI,26089,22.157,3.59,4.51
MI,26091,102.033,9.74,15.06
MI,26093,181.517,21.93,25.9
MI,26095,6.789,1.12,1.18
MI,26097,11.331,0.88,10.13
