STATE,FIPS,TP-TotPop,TO-WGWTo,TO-WTotl
NC,37063,242.582,4.6,40.91
NC,37065,54.129,5.42,14.88
NC,37067,325.967,5.36,54.62
NC,37069,54.429,3.18,7.34
NC,37071,196.137,5.84,1071.6
NC,37073,11.224,2.37,3.0
NC,37075,8.085,0.43,42.04
NC,37077,53.674,2.49,7.19
NC,37079,20.026,6.07,9.14
NC,37081,443.519,8.06,60.21
NC,37083,56.023,1.63,33.38
NC,37085,103.692,6.33,14.03
NC,37087,56.482,1.8,45.45
NC,37089,97.217,3.41,13.62
NC,37091,23.574,6.57,8.53
NC,37093,41.016,3.63,5.08
NC,37095,5.413,0.74,1.02
NC,37097,140.924,8.16,19.0
NC,37099,35.368,1.57,4.48
NC,37101,146.437,10.02,23.23
NC,37103,10.311,4.3,5.18
NC,37105,55.704,1.5,14.34
NC,37107,57.961,10.68,13.53
NC,37109,69.851,3.6,11.39
NC,37111,43.201,4.92,8.57
NC,37113,32.148,1.84,323.36
NC,37115,20.256,1.51,3.26
NC,37117,24.643,81.29,160.31
NC,37119,796.372,5.42,2664.18
NC,37121,15.784,1.14,4.46
NC,37123,27.322,2.22,7.83
NC,37125,81.685,9.49,22.55
NC,37127,91.378,3.59,22.65
NC,37129,179.553,11.8,39.71
NC,37131,21.483,4.83,6.78
NC,37133,152.44,17.95,18.58
NC,37135,118.386,2.32,15.09
NC,37137,12.735,3.29,3.29
NC,37139,38.27,6.58,7.16
NC,37141,46.429,6.35,9.31
NC,37143,12.08,3.81,4.46
NC,37145,37.217,1.95,1056.28
NC,37147,142.57,12.94,25.62
NC,37149,19.134,1.24,2.45
NC,37151,138.367,8.39,19.91
NC,37153,46.781,3.86,12.93
NC,37155,127.586,15.44,32.98
NC,37157,92.614,3.38,281.95
NC,37159,135.099,5.42,361.04
NC,37161,63.771,2.63,13.45
NC,37163,63.063,24.49,42.05
NC,37165,37.18,5.12,6.49
NC,37167,58.964,5.08,14.48
NC,37169,45.858,2.26,1235.78
NC,37171,72.601,4.63,23.92
NC,37173,13.167,0.77,17.2
NC,37175,29.626,1.95,523.22
NC,37177,4.157,0.65,0.66
NC,37179,162.929,11.25,66.75
NC,37181,43.771,2.16,10.21
NC,37183,748.815,16.19,133.45
NC,37185,19.729,1.36,3.24
NC,37187,13.282,4.95,5.8
NC,37189,42.472,3.18,7.4
NC,37191,114.448,10.46,45.08
NC,37193,67.39,6.5,19.51
NC,37195,76.281,4.47,16.93
NC,37197,37.668,3.94,5.79
NC,37199,18.201,1.2,2.2
ND,38001,2.433,0.31,0.49
ND,38003,11.075,0.98,2.09
ND,38005,6.999,2.41,2.57
ND,38007,0.813,0.66,1.3
ND,38009,6.741,1.41,1.7
ND,38011,3.048,3.15,3.83
ND,38013,2.032,0.34,0.64
ND,38015,73.818,2.72,15.29
ND,38017,131.019,5.04,15.88
ND,38019,4.33,0.13,0.86
ND,38021,5.487,4.0,4.5
ND,38023,2.149,2.44,2.6
ND,38025,3.442,1.0,1.99
ND,38027,2.626,0.94,1.32
ND,38029,3.845,2.67,5.04
ND,38031,3.58,2.75,2.84
ND,38033,1.739,0.27,0.65
ND,38035,65.94,8.18,11.6
ND,38037,2.615,0.63,13.61
ND,38039,2.497,2.21,2.29
ND,38041,2.486,0.22,0.38
ND,38043,2.481,17.31,17.78
ND,38045,4.384,3.83,4.04
ND,38047,2.059,2.15,2.42
ND,38049,5.511,7.55,20.21
ND,38051,3.013,0.68,0.89
ND,38053,5.594,3.02,13.85
ND,38055,8.604,2.1,22.44
ND,38057,8.364,1.58,500.07
ND,38059,25.528,1.57,63.43
ND,38061,6.513,0.84,1.58
ND,38063,3.424,0.88,0.94
ND,38065,1.813,1.31,514.37
ND,38067,8.038,1.34,2.01
ND,38069,4.291,1.07,1.19
ND,38071,11.429,0.31,0.39
ND,38073,5.81,8.89,10.26
ND,38075,2.422,0.26,0.3
ND,38077,17.34,3.94,5.97
ND,38079,13.864,2.27,2.44
ND,38081,4.15,3.97,4.11
ND,38083,1.43,0.39,0.51
ND,38085,4.182,0.51,0.72
ND,38087,0.709,0.27,0.85
ND,38089,22.073,1.4,1.91
ND,38091,2.007,0.92,0.95
ND,38093,20.835,12.4,12.69
ND,38095,2.544,0.3,0.35
ND,38097,8.321,0.77,1.18
ND,38099,11.607,1.13,2.2
ND,38101,55.767,7.51,8.27
ND,38103,4.574,0.83,1.09
ND,38105,19.282,8.66,29.01
OH,39001,28.454,3.86,599.91
OH,39003,106.234,6.92,27.47
OH,39005,54.123,5.62,6.22
OH,39007,103.221,2.71,230.13
OH,39009,62.062,7.01,8.51
OH,39011,47.242,8.32,14.55
OH,39013,69.228,9.7,262.49
OH,39015,44.398,3.93,5.42
OH,39017,350.412,86.35,190.37
OH,39019,29.388,2.76,3.22
OH,39021,39.698,8.32,8.92
OH,39023,142.376,22.5,27.85
OH,39025,190.589,20.66,718.78
OH,39027,42.57,2.9,3.47
OH,39029,110.928,6.7,11.24
OH,39031,36.945,16.16,208.59
OH,39033,45.774,1.52,3.61
OH,39035,1335.317,0.04,568.58
OH,39037,52.983,6.23,7.94
OH,39039,39.112,1.64,5.94
OH,39041,150.268,3.44,25.09
OH,39043,78.665,9.25,35.23
OH,39045,138.423,13.94,14.29
OH,39047,28.199,1.18,3.16
OH,39049,1090.771,62.52,205.05
OH,39051,42.955,1.73,4.7
OH,39053,31.362,5.02,1188.8
OH,39055,95.218,7.11,7.62
OH,39057,151.996,14.04,17.65
OH,39059,41.123,2.18,6.68
OH,39061,806.652,47.44,377.29
OH,39063,73.503,8.62,46.85
OH,39065,32.032,3.94,4.34
OH,39067,15.92,0.72,1.64
OH,39069,29.453,1.38,11.9
OH,39071,42.818,2.02,3.37
OH,39073,29.009,2.75,2.96
OH,39075,41.567,4.96,6.16
OH,39077,60.385,1.06,7.97
OH,39079,33.526,1.09,2.32
OH,39081,70.599,10.27,2146.87
OH,39083,58.398,7.41,9.38
OH,39085,232.466,1.45,884.0
OH,39087,63.112,5.24,7.98
OH,39089,154.806,10.44,22.15
OH,39091,46.58,6.16,6.28
OH,39093,296.307,0.8,622.75
OH,39095,448.229,7.24,880.69
OH,39097,41.295,4.16,4.34
OH,39099,254.274,0.97,7.19
OH,39101,65.932,6.55,10.22
OH,39103,167.01,10.94,14.99
OH,39105,23.232,2.29,5.2
OH,39107,41.202,8.25,10.56
OH,39109,101.619,11.84,20.89
OH,39111,14.698,3.52,7.9
OH,39113,547.435,123.83,261.63
OH,39115,14.958,1.8,1.95
OH,39117,34.322,2.95,3.17
OH,39119,85.579,11.4,18.87
OH,39121,14.156,0.28,1.36
OH,39123,41.583,2.58,46.36
OH,39125,19.537,1.48,2.28
OH,39127,35.246,0.9,2.67
OH,39129,52.989,14.16,46.69
OH,39131,28.146,6.98,7.64
OH,39133,155.631,14.02,54.83
OH,39135,42.527,4.45,4.71
OH,39137,34.928,4.19,5.3
OH,39139,127.949,8.92,16.32
OH,39141,75.197,33.51,38.63
OH,39143,61.676,7.72,12.88
OH,39145,76.561,6.61,18.35
OH,39147,57.483,4.92,7.27
OH,39149,48.736,10.69,13.74
OH,39151,380.608,44.37,50.2
OH,39153,546.604,19.88,31.36
OH,39155,219.296,6.94,205.58
OH,39157,91.944,28.79,31.29
OH,39159,45.751,7.24,10.79
OH,39161,29.154,3.17,4.91
OH,39163,13.429,0.8,0.83
OH,39165,196.622,19.6,21.79
OH,39167,62.21,8.2,960.46
OH,39169,113.697,15.15,16.48
OH,39171,38.688,4.85,5.07
OH,39173,123.929,5.66,12.42
OH,39175,22.813,4.61,5.64
OK,40001,21.96,1.02,9.51
OK,40003,5.73,4.07,6.71
OK,40005,14.34,0.55,56.44
OK,40007,5.4,27.2,27.28
OK,40009,18.81,8.39,9.63
OK,40011,12.87,5.3,8.39
OK,40013,37.73,2.71,20.31
OK,40015,30.09,31.9,53.8
OK,40017,98.45,12.29,14.25
OK,40019,47.03,41.78,58.7
OK,40021,44.42,0.78,10.96
OK,40023,15.32,1.2,10.67
OK,40025,2.8,50.89,51.14
OK,40027,224.23,12.72,34.92
OK,40029,5.74,0.43,2.21
OK,40031,110.63,3.38,22.59
OK,40033,6.52,1.16,3.12
OK,40035,15.06,0.59,2.62
OK,40037,68.68,18.19,24.13
OK,40039,25.28,7.4,11.47
OK,40041,39.21,1.82,5.96
OK,40043,4.54,7.12,8.48
OK,40045,3.96,15.62,15.78
OK,40047,56.89,5.56,7.82
OK,40049,27.18,8.07,12.35
OK,40051,49.37,8.79,18.13
OK,40053,4.8,6.27,7.95
OK,40055,5.87,5.13,6.29
OK,40057,3.05,26.03,26.7
OK,40059,3.34,8.43,15.23
OK,40061,12.09,0.69,5.5
OK,40063,13.9,2.76,9.22
OK,40065,26.34,9.81,76.32
OK,40067,6.45,1.49,7.69
OK,40069,10.29,1.97,16.19
OK,40071,46.2,16.72,31.43
OK,40073,14.24,7.46,10.81
OK,40075,9.89,2.89,14.55
OK,40077,10.61,0.38,2.93
OK,40079,49.4,2.37,21.8
OK,40081,32.35,7.31,10.88
OK,40083,36.42,7.36,11.2
OK,40085,9.15,1.54,3.89
OK,40087,30.0,4.39,6.32
OK,40089,33.88,0.88,9.85
OK,40091,19.82,0.42,4.98
OK,40093,7.31,19.71,20.32
OK,40095,14.36,2.51,7.13
OK,40097,39.42,0.25,107.2
OK,40099,12.81,4.19,22.43
OK,40101,70.68,4.05,110.18
OK,40103,11.2,3.19,5.12
OK,40105,10.81,3.8,5.86
OK,40107,11.41,1.96,4.2
OK,40109,684.2,24.35,108.85
OK,40111,39.67,0.9,16.94
OK,40113,45.33,1.54,19.68
OK,40115,32.8,4.05,5.83
OK,40117,16.82,2.18,17.32
OK,40119,73.43,5.32,7.81
OK,40121,44.55,0.37,11.76
OK,40123,35.21,16.6,24.69
OK,40125,68.08,11.6,17.61
OK,40127,11.66,0.28,2.07
OK,40129,3.31,6.37,8.99
OK,40131,80.51,0.81,81.87
OK,40133,24.64,15.09,31.1
OK,40135,40.77,0.92,11.55
OK,40137,42.93,17.52,20.57
OK,40139,20.13,173.53,173.81
OK,40141,8.53,8.27,9.37
OK,40143,570.62,2.85,20.4
OK,40145,64.19,0.44,9.64
OK,40147,49.0,1.43,6.15
OK,40149,11.46,4.82,8.86
OK,40151,8.49,6.66,6.68
OK,40153,19.01,16.54,16.79
OR,41001,16.287,74.68,535.04
OR,41003,78.64,11.81,45.06
OR,41005,368.47,51.6,334.74
OR,41007,36.798,0.34,57.82
OR,41009,48.065,4.38,56.84
OR,41011,64.711,3.61,28.5
OR,41013,22.067,71.38,262.0
OR,41015,22.427,2.51,19.84
OR,41017,141.382,111.42,206.64
OR,41019,104.202,3.85,54.02
OR,41021,1.794,5.25,14.37
OR,41023,7.297,7.34,175.7
OR,41025,6.898,211.85,501.17
OR,41027,21.284,3.35,89.57
OR,41029,195.322,35.72,352.77
OR,41031,20.1,27.33,173.09
OR,41033,80.761,10.66,55.38
OR,41035,66.192,257.72,590.39
OR,41037,7.313,261.9,516.42
OR,41039,335.18,24.79,213.93
OR,41041,45.994,0.23,27.47
OR,41043,108.914,27.05,120.63
OR,41045,31.33,293.31,950.36
OR,41047,305.265,134.58,277.23
OR,41049,11.666,163.95,320.0
OR,41051,672.906,20.88,53.77
OR,41053,70.295,11.82,50.17
OR,41055,1.749,4.06,7.22
OR,41057,25.277,4.8,40.4
OR,41059,73.878,187.87,405.78
OR,41061,24.54,38.22,213.91
OR,41063,7.014,5.15,161.81
OR,41065,23.593,25.0,108.57
OR,41067,499.794,19.8,86.49
OR,41069,1.455,1.05,30.91
OR,41071,92.196,16.64,80.16
PA,42001,99.749,7.59,17.45
PA,42003,1235.841,1.39,740.75
PA,42005,70.586,2.41,180.99
PA,42007,177.377,6.86,483.34
PA,42009,50.091,4.41,61.05
PA,42011,396.314,34.87,61.03
PA,42013,126.795,4.72,18.4
PA,42015,62.537,11.87,12.33
PA,42017,621.342,30.03,113.09
PA,42019,182.087,6.62,17.58
PA,42021,148.073,2.87,18.56
PA,42023,5.639,0.11,0.79
PA,42025,61.959,11.19,47.42
PA,42027,140.561,29.23,101.62
PA,42029,474.027,30.29,253.1
PA,42031,40.589,1.89,4.36
PA,42033,82.783,2.47,353.75
PA,42035,37.439,2.48,32.41
PA,42037,64.939,5.6,8.79
PA,42039,89.442,14.18,17.61
PA,42041,223.089,18.88,114.36
PA,42043,253.995,17.23,100.94
PA,42045,555.648,5.43,929.67
PA,42047,33.577,1.61,22.2
PA,42049,280.446,11.36,55.69
PA,42051,146.142,3.83,42.78
PA,42053,5.739,0.15,0.23
PA,42055,137.409,14.67,22.28
PA,42057,14.673,1.55,1.7
PA,42059,39.808,0.87,21.1
PA,42061,45.947,4.14,13.21
PA,42063,88.703,7.44,50.51
PA,42065,45.759,4.51,6.11
PA,42067,23.507,2.23,2.88
PA,42069,209.525,3.11,32.14
PA,42071,490.562,44.24,102.56
PA,42073,92.809,3.51,161.31
PA,42075,125.578,7.92,124.53
PA,42077,330.433,31.99,40.81
PA,42079,312.861,7.06,113.06
PA,42081,118.395,6.44,14.53
PA,42083,44.37,6.75,7.48
PA,42085,119.598,4.19,32.2
PA,42087,46.235,1.98,11.74
PA,42089,163.234,11.2,64.59
PA,42091,775.883,43.55,122.56
PA,42093,18.032,0.83,26.73
PA,42095,287.767,12.91,399.15
PA,42097,92.61,2.28,25.82
PA,42099,44.728,3.8,4.1
PA,42101,1463.281,0.22,395.67
PA,42103,56.337,3.6,26.9
PA,42105,17.834,2.04,20.07
PA,42107,147.447,27.46,58.04
PA,42109,38.207,4.05,218.1
PA,42111,78.907,5.89,33.75
PA,42113,6.391,0.57,0.6
PA,42115,42.124,3.09,4.19
PA,42117,41.649,4.73,6.31
PA,42119,43.131,2.72,6.18
PA,42121,55.928,2.02,8.46
PA,42123,42.033,12.09,14.53
PA,42125,206.406,2.83,806.64
PA,42127,50.113,3.87,13.08
PA,42129,367.635,4.0,39.8
PA,42131,28.16,2.07,11.47
PA,42133,408.801,12.96,2596.52
RI,44001,52.743,0.57,0.72
RI,44003,171.59,2.68,3.03
RI,44005,83.74,1.84,8.22
RI,44007,639.653,6.15,369.61
RI,44009,128.463,18.11,23.59
SC,45001,26.133,2.0,4.76
SC,45003,150.181,18.44,209.45
SC,45005,10.917,11.14,11.57
SC,45007,175.514,5.31,163.59
SC,45009,15.88,4.17,5.52
SC,45011,23.345,3.66,4.05
SC,45013,137.849,22.41,30.86
SC,45015,151.673,6.31,589.32
SC,45017,15.1,3.26,75.83
SC,45019,330.368,13.68,114.71
SC,45021,53.844,3.16,11.7
SC,45023,33.228,1.9,5.75
SC,45025,43.435,5.64,8.78
SC,45027,33.363,4.42,4.67
SC,45029,39.605,6.54,11.23
SC,45031,67.346,12.71,792.09
SC,45033,30.974,5.54,5.54
SC,45035,112.858,9.57,9.77
SC,45037,25.528,0.52,6.01
SC,45039,24.047,1.44,1539.24
SC,45041,131.097,22.43,43.57
SC,45043,60.983,11.57,68.41
SC,45045,407.383,3.49,70.28
SC,45047,67.979,1.72,14.56
SC,45049,21.329,7.67,7.72
SC,45051,226.992,17.03,171.16
SC,45053,21.398,22.83,22.83
SC,45055,56.486,5.53,11.66
SC,45057,63.113,0.24,28.61
SC,45059,70.293,4.59,9.67
SC,45061,20.638,3.6,3.62
SC,45063,235.272,24.9,220.91
SC,45065,10.108,1.27,1.94
SC,45067,34.904,4.63,4.69
SC,45069,28.021,3.63,25.18
SC,45071,37.25,2.64,8.94
SC,45073,69.577,2.03,2607.02
SC,45075,92.167,19.46,30.83
SC,45077,113.575,7.18,26.28
SC,45079,340.078,18.31,543.39
SC,45081,18.895,1.89,3.58
SC,45083,266.809,4.96,100.67
SC,45085,105.517,23.04,24.93
SC,45087,28.539,1.51,6.47
SC,45089,35.395,6.14,6.15
SC,45091,190.097,13.89,177.65
SD,46003,2.901,0.37,0.82
SD,46005,15.896,10.69,12.04
SD,46007,3.585,9.49,9.78
SD,46009,7.087,2.79,6.36
SD,46011,28.121,13.65,15.05
SD,46013,34.706,3.53,7.89
SD,46015,5.187,0.41,2.73
SD,46017,2.1,0.42,5.31
SD,46019,9.326,5.27,51.3
SD,46021,1.565,2.28,2.52
SD,46023,9.194,3.49,14.19
SD,46025,3.799,5.55,6.26
SD,46027,12.995,6.68,6.97
SD,46029,26.01,7.22,8.52
SD,46031,4.366,0.7,1.55
SD,46033,7.904,1.03,7.81
SD,46035,18.777,0.9,1.58
SD,46037,5.757,3.0,3.99
SD,46039,4.296,1.31,1.77
SD,46041,6.161,0.47,1.18
SD,46043,3.309,2.64,3.18
SD,46045,4.112,0.72,1.33
SD,46047,7.355,1.89,26.54
SD,46049,2.386,0.32,0.81
SD,46051,7.384,4.04,8.98
SD,46053,4.29,0.93,2.47
SD,46055,1.912,0.5,1.92
SD,46057,5.707,5.88,6.19
SD,46059,3.307,1.45,2.2
SD,46061,3.747,0.56,1.43
SD,46063,1.218,0.42,1.69
SD,46065,16.875,4.06,25.3
SD,46067,7.581,1.61,2.8
SD,46069,1.614,0.49,0.79
SD,46071,2.858,0.61,3.16
SD,46073,2.136,1.51,2.11
SD,46075,1.033,0.17,0.75
SD,46077,5.532,3.31,4.5
SD,46079,11.039,1.31,1.77
SD,46081,22.395,5.87,12.87
SD,46083,33.381,3.76,4.29
SD,46085,3.919,0.35,2.47
SD,46087,5.93,1.04,1.52
SD,46089,2.617,1.84,3.16
SD,46091,4.418,1.38,2.29
SD,46093,24.623,3.23,9.34
SD,46095,2.088,0.5,2.49
SD,46097,2.584,0.3,0.68
SD,46099,160.087,24.45,32.17
SD,46101,6.637,2.28,3.1
SD,46103,93.58,25.84,35.33
SD,46105,3.023,0.62,1.48
SD,46107,2.351,1.16,1.43
SD,46109,10.044,2.96,3.23
SD,46111,2.541,0.35,0.76
SD,46113,13.657,1.14,1.42
SD,46115,6.899,19.24,21.89
SD,46117,2.829,0.63,0.92
SD,46119,1.43,1.57,10.01
SD,46121,9.882,10.55,11.44
SD,46123,6.065,3.32,6.06
SD,46125,8.52,19.99,20.74
SD,46127,13.462,18.09,18.62
SD,46129,5.494,0.9,7.26
SD,46135,21.718,7.35,19.36
SD,46137,2.631,0.21,0.48
TN,47001,72.43,0.74,570.24
TN,47003,42.204,1.67,26.3
TN,47005,16.467,0.8,2.51
TN,47007,12.928,1.43,1.87
TN,47009,115.535,10.23,14.64
TN,47011,92.092,3.47,18.15
TN,47013,40.686,1.19,4.64
TN,47015,13.337,0.74,1.84
TN,47017,29.121,5.19,5.44
TN,47019,58.865,11.15,21.74
TN,47021,38.603,0.3,3.38
TN,47023,15.941,1.96,2.02
TN,47025,31.033,1.16,4.36
TN,47027,7.992,6.85,13.66
TN,47029,34.929,1.25,5.37
TN,47031,50.869,2.74,32.13
TN,47033,14.595,2.66,3.53
TN,47035,51.346,0.67,6.48
TN,47037,575.261,0.38,160.66
TN,47039,11.686,0.38,2.21
TN,47041,18.254,1.65,2.24
TN,47043,45.894,0.51,5.73
TN,47045,37.829,10.92,15.76
TN,47047,34.458,5.17,5.57
TN,47049,17.159,0.3,2.17
TN,47051,41.003,3.02,7.28
TN,47053,48.148,9.3,10.35
TN,47055,29.297,1.44,4.7
TN,47057,22.283,2.78,4.55
TN,47059,65.318,0.88,12.48
TN,47061,14.608,0.37,2.25
TN,47063,59.898,0.81,9.89
TN,47065,310.935,14.49,1648.59
TN,47067,6.704,0.47,0.75
TN,47069,28.17,3.74,3.85
TN,47071,25.93,2.99,27.66
TN,47073,56.196,3.49,700.68
TN,47075,19.656,3.09,3.9
TN,47077,26.425,0.86,3.78
TN,47079,31.511,4.85,5.75
TN,47081,23.793,0.42,3.24
TN,47083,7.988,0.35,1.33
TN,47085,18.212,2.1,1292.67
TN,47087,11.072,0.41,1.0
TN,47089,48.394,6.39,6.85
TN,47091,18.116,1.27,2.76
TN,47093,404.972,2.66,68.6
TN,47095,7.583,3.36,5.22
TN,47097,26.795,5.58,6.62
TN,47099,41.101,3.35,7.52
TN,47101,11.435,1.76,1.81
TN,47103,32.392,3.95,7.93
TN,47105,43.387,1.06,16.94
TN,47107,51.327,4.11,71.52
TN,47109,25.285,4.01,4.29
TN,47111,21.549,1.96,3.22
TN,47113,94.916,18.82,20.02
TN,47115,27.757,1.88,5.26
TN,47117,28.372,0.88,4.01
TN,47119,76.292,1.76,14.29
TN,47121,11.657,1.31,1.46
TN,47123,43.185,2.06,9.57
TN,47125,147.202,5.8,24.26
TN,47127,6.024,0.69,1.69
TN,47129,20.157,0.85,2.2
TN,47131,32.213,10.85,12.84
TN,47133,20.523,0.24,3.25
TN,47135,7.574,0.25,1.47
TN,47137,4.821,0.13,0.89
TN,47139,15.944,2.07,5.98
TN,47141,66.58,0.45,14.67
TN,47143,29.918,1.28,192.84
TN,47145,52.889,1.44,1291.64
TN,47147,60.379,1.78,8.03
TN,47149,218.292,3.0,35.15
TN,47151,21.868,0.1,2.87
TN,47153,12.691,0.42,1.28
TN,47155,79.282,3.04,12.25
TN,47157,909.035,219.08,626.52
TN,47159,18.647,0.59,2.47
TN,47161,12.969,7.14,2082.88
TN,47163,152.716,1.26,534.43
TN,47165,145.009,0.22,966.47
TN,47167,55.998,4.6,5.5
TN,47169,7.677,0.14,1.19
TN,47171,17.572,6.06,6.23
TN,47173,19.076,1.54,1.97
TN,47175,5.47,0.21,1.05
TN,47177,39.753,1.88,7.81
TN,47179,112.507,5.97,22.41
TN,47181,16.909,1.57,2.24
TN,47183,33.732,5.45,5.48
TN,47185,24.253,0.42,4.07
TN,47187,153.595,1.83,5.55
TN,47189,100.508,2.79,15.47
TX,48001,56.408,11.71,16.03
TX,48003,12.748,53.35,53.35
TX,48005,81.557,21.49,22.8
TX,48007,24.64,0.85,3.5
TX,48009,9.095,3.72,56.75
TX,48011,2.173,7.57,7.65
TX,48013,43.226,35.45,35.76
TX,48015,26.123,12.03,12.93
TX,48017,6.726,147.14,147.18
TX,48019,19.988,3.02,3.17
TX,48021,69.932,14.96,250.91
TX,48023,3.843,2.13,6.6
TX,48025,32.873,7.36,10.06
TX,48027,256.057,4.22,105.74
TX,48029,1518.37,239.23,784.79
TX,48031,9.11,1.29,2.17
TX,48033,0.648,8.02,8.18
TX,48035,18.053,5.44,7.9
TX,48037,90.643,3.68,121.54
TX,48039,278.484,34.64,970.08
TX,48041,156.305,38.14,39.83
TX,48043,9.079,2.52,8.61
TX,48045,1.644,28.74,29.46
TX,48047,7.687,2.68,2.9
TX,48049,38.664,2.45,14.81
TX,48051,17.238,22.67,29.03
TX,48053,41.676,3.75,10.76
TX,48055,36.523,16.74,18.55
TX,48057,20.606,1.94,41.16
TX,48059,13.516,1.48,2.57
TX,48061,378.311,0.24,210.13
TX,48063,12.238,3.25,4.05
TX,48065,6.586,53.98,53.99
TX,48067,30.155,2.6,3.12
TX,48069,7.64,360.52,360.61
TX,48071,28.411,6.56,533.27
TX,48073,48.464,9.35,209.43
TX,48075,7.676,9.91,10.12
TX,48077,11.287,3.11,16.8
TX,48079,3.289,126.43,126.43
TX,48081,3.612,2.82,60.34
TX,48083,8.665,0.73,47.96
TX,48085,659.457,3.73,593.77
TX,48087,2.968,51.71,51.83
TX,48089,20.736,21.99,125.82
TX,48091,96.018,12.53,30.39
TX,48093,13.709,17.76,27.95
TX,48095,3.735,2.93,4.25
TX,48097,38.847,7.99,9.78
